# index, s_values, normalised s_values, cumulative energy 
604,0.00031194,1.82445e-06,      0.9999999998
605,0.000310465,1.81582e-06,      0.9999999998
606,0.000308189,1.80251e-06,      0.9999999998
607,0.00030594,1.78935e-06,      0.9999999998
608,0.000303601,1.77568e-06,      0.9999999998
609,0.000301181,1.76152e-06,      0.9999999998
610,0.000297955,1.74266e-06,      0.9999999998
611,0.000296247,1.73267e-06,      0.9999999998
612,0.000293135,1.71446e-06,      0.9999999998
613,0.00029096,1.70174e-06,      0.9999999998
614,0.00028807,1.68484e-06,      0.9999999998
615,0.000286212,1.67397e-06,      0.9999999998
616,0.000281871,1.64858e-06,      0.9999999998
617,0.000281412,1.6459e-06,      0.9999999998
618,0.000279672,1.63572e-06,      0.9999999998
619,0.000274337,1.60452e-06,      0.9999999998
620,0.000270791,1.58378e-06,      0.9999999999
621,0.000268242,1.56887e-06,      0.9999999999
622,0.00026663,1.55944e-06,      0.9999999999
623,0.000265331,1.55184e-06,      0.9999999999
624,0.000262217,1.53363e-06,      0.9999999999
625,0.000260072,1.52109e-06,      0.9999999999
626,0.000258979,1.51469e-06,      0.9999999999
627,0.000256224,1.49858e-06,      0.9999999999
628,0.000255913,1.49676e-06,      0.9999999999
629,0.000252351,1.47593e-06,      0.9999999999
630,0.000250331,1.46412e-06,      0.9999999999
631,0.000249046,1.4566e-06,      0.9999999999
632,0.000246885,1.44396e-06,      0.9999999999
633,0.000243801,1.42592e-06,      0.9999999999
634,0.000243237,1.42262e-06,      0.9999999999
635,0.000241579,1.41293e-06,      0.9999999999
636,0.000240128,1.40444e-06,      0.9999999999
637,0.00023645,1.38293e-06,      0.9999999999
638,0.000235221,1.37574e-06,      0.9999999999
639,0.000233297,1.36449e-06,      0.9999999999
640,0.000232404,1.35926e-06,      0.9999999999
641,0.000230846,1.35015e-06,      0.9999999999
642,0.000229724,1.34359e-06,      0.9999999999
643,0.000228671,1.33743e-06,      0.9999999999
644,0.000224874,1.31522e-06,      0.9999999999
645,0.000223899,1.30952e-06,      0.9999999999
646,0.000223286,1.30594e-06,      0.9999999999
647,0.000221567,1.29588e-06,      0.9999999999
648,0.000218764,1.27949e-06,      0.9999999999
649,0.000217775,1.27371e-06,      0.9999999999
650,0.000216592,1.26678e-06,      0.9999999999
651,0.000213899,1.25103e-06,      0.9999999999
652,0.000213052,1.24608e-06,      0.9999999999
653,0.000211319,1.23594e-06,      0.9999999999
654,0.000209509,1.22536e-06,      0.9999999999
655,0.00020798,1.21641e-06,      0.9999999999
656,0.000206424,1.20732e-06,      0.9999999999
657,0.000205536,1.20212e-06,      0.9999999999
658,0.000202812,1.18619e-06,      0.9999999999
659,0.000201498,1.17851e-06,      0.9999999999
660,0.000199453,1.16655e-06,      0.9999999999
661,0.000197625,1.15585e-06,      0.9999999999
662,0.000196455,1.14901e-06,      0.9999999999
663,0.000194646,1.13843e-06,      0.9999999999
664,0.000192386,1.12521e-06,      0.9999999999
665,0.000192153,1.12385e-06,      0.9999999999
666,0.00019012,1.11196e-06,      0.9999999999
667,0.000188088,1.10007e-06,      0.9999999999
668,0.000185711,1.08617e-06,      0.9999999999
669,0.000185111,1.08266e-06,      0.9999999999
670,0.000183889,1.07552e-06,      0.9999999999
671,0.000182234,1.06584e-06,      0.9999999999
672,0.000180689,1.0568e-06,      0.9999999999
673,0.000178328,1.04299e-06,      0.9999999999
674,0.000176681,1.03336e-06,      0.9999999999
675,0.000175514,1.02653e-06,      0.9999999999
676,0.000174093,1.01822e-06,      0.9999999999
677,0.00017264,1.00972e-06,      0.9999999999
678,0.000171789,1.00474e-06,      0.9999999999
679,0.000170602,9.97804e-07,      0.9999999999
680,0.000169926,9.93849e-07,      0.9999999999
681,0.000167713,9.80904e-07,      0.9999999999
682,0.000167393,9.79034e-07,      0.9999999999
683,0.000165263,9.66573e-07,      0.9999999999
684,0.000164032,9.59375e-07,      0.9999999999
685,0.000162977,9.53204e-07,      0.9999999999
686,0.000161112,9.42295e-07,      0.9999999999
687,0.000158857,9.29107e-07,      0.9999999999
688,0.00015835,9.26144e-07,      0.9999999999
689,0.000156983,9.18149e-07,      0.9999999999
690,0.000156355,9.14474e-07,      0.9999999999
691,0.000153974,9.00553e-07,      0.9999999999
692,0.000153087,8.9536e-07,      0.9999999999
693,0.000152772,8.93519e-07,      0.9999999999
694,0.000150484,8.80139e-07,      0.9999999999
695,0.000149582,8.74864e-07,                 1
696,0.000147968,8.6542e-07,                 1
697,0.000147583,8.63171e-07,                 1
698,0.000145923,8.53461e-07,                 1
699,0.000145152,8.48954e-07,                 1
700,0.000143786,8.40962e-07,                 1
701,0.000142587,8.33952e-07,                 1
702,0.000141854,8.29665e-07,                 1
703,0.000140566,8.2213e-07,                 1
704,0.000140291,8.2052e-07,                 1
705,0.000139157,8.13887e-07,                 1
706,0.000138578,8.10502e-07,                 1
707,0.000138318,8.08981e-07,                 1
708,0.000136113,7.96088e-07,                 1
709,0.000134469,7.86473e-07,                 1
710,0.000133462,7.8058e-07,                 1
711,0.000132164,7.72988e-07,                 1
712,0.000131139,7.66994e-07,                 1
713,0.000130036,7.60545e-07,                 1
714,0.000129679,7.58457e-07,                 1
715,0.000128923,7.54034e-07,                 1
716,0.000127846,7.47735e-07,                 1
717,0.000126099,7.37515e-07,                 1
718,0.000125662,7.34958e-07,                 1
719,0.00012511,7.31735e-07,                 1
720,0.000124248,7.26694e-07,                 1
721,0.000124207,7.26454e-07,                 1
722,0.000123038,7.19617e-07,                 1
723,0.000122047,7.13818e-07,                 1
724,0.000121044,7.07949e-07,                 1
725,0.000119278,6.97624e-07,                 1
726,0.000118878,6.95283e-07,                 1
727,0.000118149,6.91017e-07,                 1
728,0.000116701,6.82548e-07,                 1
729,0.000116181,6.7951e-07,                 1
730,0.000116048,6.78729e-07,                 1
731,0.000114828,6.71596e-07,                 1
732,0.000113959,6.66517e-07,                 1
733,0.000113316,6.62752e-07,                 1
734,0.000112511,6.58043e-07,                 1
735,0.000111521,6.52255e-07,                 1
736,0.000110526,6.46436e-07,                 1
737,0.000109456,6.40178e-07,                 1
738,0.000109147,6.38373e-07,                 1
739,0.000107785,6.30403e-07,                 1
740,0.000107111,6.26459e-07,                 1
741,0.0001062,6.21131e-07,                 1
742,0.000105703,6.18227e-07,                 1
743,0.000105187,6.15209e-07,                 1
744,0.000104156,6.09176e-07,                 1
745,0.000103622,6.06055e-07,                 1
746,0.000102732,6.00848e-07,                 1
747,0.000101894,5.95947e-07,                 1
748,0.000101541,5.93885e-07,                 1
749,0.000100967,5.90526e-07,                 1
750,9.99205e-05,5.84406e-07,                 1
751,9.9559e-05,5.82292e-07,                 1
752,9.80271e-05,5.73333e-07,                 1
753,9.76244e-05,5.70977e-07,                 1
754,9.65285e-05,5.64568e-07,                 1
755,9.5712e-05,5.59792e-07,                 1
756,9.52326e-05,5.56988e-07,                 1
757,9.45418e-05,5.52948e-07,                 1
758,9.38e-05,5.48609e-07,                 1
759,9.32162e-05,5.45195e-07,                 1
760,9.27636e-05,5.42547e-07,                 1
761,9.2008e-05,5.38129e-07,                 1
762,9.13036e-05,5.34009e-07,                 1
763,9.09832e-05,5.32135e-07,                 1
764,9.03061e-05,5.28174e-07,                 1
765,8.88839e-05,5.19857e-07,                 1
766,8.8619e-05,5.18307e-07,                 1
767,8.81407e-05,5.1551e-07,                 1
768,8.74252e-05,5.11325e-07,                 1
769,8.73497e-05,5.10883e-07,                 1
770,8.66691e-05,5.06903e-07,                 1
771,8.60482e-05,5.03271e-07,                 1
772,8.52672e-05,4.98704e-07,                 1
773,8.52621e-05,4.98673e-07,                 1
774,8.38738e-05,4.90554e-07,                 1
775,8.36675e-05,4.89347e-07,                 1
776,8.32449e-05,4.86875e-07,                 1
777,8.24746e-05,4.8237e-07,                 1
778,8.15462e-05,4.7694e-07,                 1
779,8.06232e-05,4.71542e-07,                 1
780,7.9581e-05,4.65446e-07,                 1
781,7.91747e-05,4.6307e-07,                 1
782,7.89965e-05,4.62028e-07,                 1
783,7.81351e-05,4.5699e-07,                 1
784,7.74987e-05,4.53268e-07,                 1
785,7.74016e-05,4.527e-07,                 1
786,7.67948e-05,4.49151e-07,                 1
787,7.61667e-05,4.45477e-07,                 1
788,7.59765e-05,4.44365e-07,                 1
789,7.51064e-05,4.39276e-07,                 1
790,7.41243e-05,4.33532e-07,                 1
791,7.345e-05,4.29588e-07,                 1
792,7.33249e-05,4.28857e-07,                 1
793,7.27551e-05,4.25524e-07,                 1
794,7.20775e-05,4.21561e-07,                 1
795,7.20381e-05,4.21331e-07,                 1
796,7.11745e-05,4.16279e-07,                 1
797,7.06336e-05,4.13116e-07,                 1
798,7.04876e-05,4.12262e-07,                 1
799,7.03482e-05,4.11446e-07,                 1
800,6.99151e-05,4.08913e-07,                 1
801,6.91205e-05,4.04266e-07,                 1
802,6.86172e-05,4.01322e-07,                 1
803,6.85471e-05,4.00912e-07,                 1
804,6.80103e-05,3.97773e-07,                 1
805,6.7959e-05,3.97473e-07,                 1
806,6.72037e-05,3.93055e-07,                 1
807,6.69831e-05,3.91765e-07,                 1
808,6.67184e-05,3.90217e-07,                 1
809,6.5827e-05,3.85003e-07,                 1
810,6.54345e-05,3.82708e-07,                 1
811,6.52137e-05,3.81416e-07,                 1
812,6.4924e-05,3.79722e-07,                 1
813,6.44553e-05,3.7698e-07,                 1
814,6.4092e-05,3.74856e-07,                 1
815,6.38719e-05,3.73568e-07,                 1
816,6.33433e-05,3.70477e-07,                 1
817,6.30999e-05,3.69053e-07,                 1
818,6.27906e-05,3.67244e-07,                 1
819,6.2404e-05,3.64983e-07,                 1
820,6.16253e-05,3.60429e-07,                 1
821,6.14034e-05,3.59131e-07,                 1
822,6.13826e-05,3.59009e-07,                 1
823,6.12065e-05,3.57979e-07,                 1
824,6.11741e-05,3.5779e-07,                 1
825,6.00104e-05,3.50984e-07,                 1
826,5.96964e-05,3.49147e-07,                 1
827,5.94198e-05,3.47529e-07,                 1
828,5.9158e-05,3.45998e-07,                 1
829,5.84527e-05,3.41873e-07,                 1
830,5.82244e-05,3.40538e-07,                 1
831,5.76393e-05,3.37116e-07,                 1
832,5.75085e-05,3.36351e-07,                 1
833,5.73447e-05,3.35393e-07,                 1
834,5.6742e-05,3.31868e-07,                 1
835,5.62329e-05,3.2889e-07,                 1
836,5.61665e-05,3.28502e-07,                 1
837,5.57795e-05,3.26238e-07,                 1
838,5.56017e-05,3.25198e-07,                 1
839,5.51337e-05,3.22461e-07,                 1
840,5.49553e-05,3.21418e-07,                 1
841,5.45316e-05,3.1894e-07,                 1
842,5.43386e-05,3.17811e-07,                 1
843,5.39592e-05,3.15592e-07,                 1
844,5.36691e-05,3.13895e-07,                 1
845,5.32456e-05,3.11418e-07,                 1
846,5.31555e-05,3.10891e-07,                 1
847,5.25981e-05,3.07631e-07,                 1
848,5.22164e-05,3.05399e-07,                 1
849,5.21369e-05,3.04934e-07,                 1
850,5.17572e-05,3.02713e-07,                 1
851,5.14924e-05,3.01164e-07,                 1
852,5.11444e-05,2.99129e-07,                 1
853,5.10931e-05,2.98829e-07,                 1
854,5.06477e-05,2.96224e-07,                 1
855,5.05525e-05,2.95667e-07,                 1
856,5.01763e-05,2.93467e-07,                 1
857,4.98263e-05,2.9142e-07,                 1
858,4.95251e-05,2.89658e-07,                 1
859,4.9189e-05,2.87692e-07,                 1
860,4.8795e-05,2.85388e-07,                 1
861,4.85451e-05,2.83926e-07,                 1
862,4.82045e-05,2.81934e-07,                 1
863,4.78646e-05,2.79946e-07,                 1
864,4.77827e-05,2.79467e-07,                 1
865,4.75841e-05,2.78306e-07,                 1
866,4.73671e-05,2.77036e-07,                 1
867,4.70616e-05,2.7525e-07,                 1
868,4.6261e-05,2.70568e-07,                 1
869,4.61554e-05,2.6995e-07,                 1
870,4.60975e-05,2.69611e-07,                 1
871,4.59123e-05,2.68528e-07,                 1
872,4.56779e-05,2.67157e-07,                 1
873,4.52703e-05,2.64773e-07,                 1
874,4.50646e-05,2.6357e-07,                 1
875,4.501e-05,2.6325e-07,                 1
876,4.44909e-05,2.60215e-07,                 1
877,4.42623e-05,2.58877e-07,                 1
878,4.39275e-05,2.56919e-07,                 1
879,4.36738e-05,2.55436e-07,                 1
880,4.34597e-05,2.54183e-07,                 1
881,4.32932e-05,2.53209e-07,                 1
882,4.32522e-05,2.5297e-07,                 1
883,4.30345e-05,2.51696e-07,                 1
884,4.26556e-05,2.4948e-07,                 1
885,4.24975e-05,2.48556e-07,                 1
886,4.23851e-05,2.47899e-07,                 1
887,4.21912e-05,2.46765e-07,                 1
888,4.21303e-05,2.46408e-07,                 1
889,4.19927e-05,2.45603e-07,                 1
890,4.13634e-05,2.41923e-07,                 1
891,4.10283e-05,2.39963e-07,                 1
892,4.08617e-05,2.38988e-07,                 1
893,4.05309e-05,2.37054e-07,                 1
894,4.04627e-05,2.36655e-07,                 1
895,4.03371e-05,2.3592e-07,                 1
896,3.96741e-05,2.32043e-07,                 1
897,3.94722e-05,2.30862e-07,                 1
898,3.94666e-05,2.30829e-07,                 1
899,3.94413e-05,2.30681e-07,                 1
900,3.92458e-05,2.29537e-07,                 1
901,3.92298e-05,2.29444e-07,                 1
902,3.87871e-05,2.26855e-07,                 1
903,3.86759e-05,2.26204e-07,                 1
904,3.85326e-05,2.25366e-07,                 1
905,3.81399e-05,2.2307e-07,                 1
906,3.78857e-05,2.21583e-07,                 1
907,3.78045e-05,2.21108e-07,                 1
908,3.77999e-05,2.21081e-07,                 1
909,3.75153e-05,2.19416e-07,                 1
910,3.72975e-05,2.18143e-07,                 1
911,3.70477e-05,2.16682e-07,                 1
912,3.66829e-05,2.14548e-07,                 1
913,3.64376e-05,2.13113e-07,                 1
914,3.6334e-05,2.12507e-07,                 1
915,3.63323e-05,2.12497e-07,                 1
916,3.58556e-05,2.09709e-07,                 1
917,3.5684e-05,2.08705e-07,                 1
918,3.56818e-05,2.08693e-07,                 1
919,3.54063e-05,2.07081e-07,                 1
920,3.50621e-05,2.05068e-07,                 1
921,3.49592e-05,2.04466e-07,                 1
922,3.49557e-05,2.04446e-07,                 1
923,3.47252e-05,2.03098e-07,                 1
924,3.47099e-05,2.03009e-07,                 1
925,3.45928e-05,2.02323e-07,                 1
926,3.42381e-05,2.00249e-07,                 1
927,3.40573e-05,1.99192e-07,                 1
928,3.39509e-05,1.98569e-07,                 1
929,3.38292e-05,1.97857e-07,                 1
930,3.37333e-05,1.97296e-07,                 1
931,3.35371e-05,1.96149e-07,                 1
932,3.31756e-05,1.94034e-07,                 1
933,3.31199e-05,1.93709e-07,                 1
934,3.29631e-05,1.92792e-07,                 1
935,3.28459e-05,1.92106e-07,                 1
936,3.24628e-05,1.89865e-07,                 1
937,3.22163e-05,1.88424e-07,                 1
938,3.21753e-05,1.88184e-07,                 1
939,3.21043e-05,1.87769e-07,                 1
940,3.21042e-05,1.87768e-07,                 1
941,3.18433e-05,1.86242e-07,                 1
942,3.16751e-05,1.85259e-07,                 1
943,3.15829e-05,1.84719e-07,                 1
944,3.14375e-05,1.83869e-07,                 1
945,3.12218e-05,1.82607e-07,                 1
946,3.09367e-05,1.8094e-07,                 1
947,3.04694e-05,1.78207e-07,                 1
948,3.04266e-05,1.77956e-07,                 1
949,3.03412e-05,1.77457e-07,                 1
950,3.02781e-05,1.77088e-07,                 1
951,3.02569e-05,1.76964e-07,                 1
952,3.00247e-05,1.75606e-07,                 1
953,2.98184e-05,1.74399e-07,                 1
954,2.9349e-05,1.71654e-07,                 1
955,2.92859e-05,1.71285e-07,                 1
956,2.91909e-05,1.70729e-07,                 1
957,2.91832e-05,1.70684e-07,                 1
958,2.90225e-05,1.69744e-07,                 1
959,2.89912e-05,1.69561e-07,                 1
960,2.87814e-05,1.68334e-07,                 1
961,2.86224e-05,1.67404e-07,                 1
962,2.84542e-05,1.6642e-07,                 1
963,2.8338e-05,1.65741e-07,                 1
964,2.81881e-05,1.64864e-07,                 1
965,2.8123e-05,1.64484e-07,                 1
966,2.81134e-05,1.64427e-07,                 1
967,2.80551e-05,1.64086e-07,                 1
968,2.79482e-05,1.63461e-07,                 1
969,2.74876e-05,1.60767e-07,                 1
970,2.74591e-05,1.606e-07,                 1
971,2.73692e-05,1.60075e-07,                 1
972,2.71371e-05,1.58717e-07,                 1
973,2.71089e-05,1.58552e-07,                 1
974,2.68685e-05,1.57146e-07,                 1
975,2.67421e-05,1.56407e-07,                 1
976,2.65101e-05,1.5505e-07,                 1
977,2.63899e-05,1.54347e-07,                 1
978,2.62752e-05,1.53676e-07,                 1
979,2.60842e-05,1.52559e-07,                 1
980,2.59967e-05,1.52048e-07,                 1
981,2.58619e-05,1.51259e-07,                 1
982,2.58514e-05,1.51198e-07,                 1
983,2.57583e-05,1.50653e-07,                 1
984,2.57213e-05,1.50436e-07,                 1
985,2.55067e-05,1.49181e-07,                 1
986,2.5304e-05,1.47996e-07,                 1
987,2.5262e-05,1.4775e-07,                 1
988,2.51203e-05,1.46921e-07,                 1
989,2.48394e-05,1.45279e-07,                 1
990,2.48052e-05,1.45079e-07,                 1
991,2.46959e-05,1.44439e-07,                 1
992,2.46802e-05,1.44347e-07,                 1
993,2.4635e-05,1.44083e-07,                 1
994,2.44573e-05,1.43044e-07,                 1
995,2.43971e-05,1.42692e-07,                 1
996,2.42633e-05,1.41909e-07,                 1
997,2.41993e-05,1.41535e-07,                 1
998,2.40016e-05,1.40379e-07,                 1
999,2.38798e-05,1.39666e-07,                 1
1000,2.37192e-05,1.38727e-07,                 1
1001,2.35314e-05,1.37629e-07,                 1
1002,2.3468e-05,1.37257e-07,                 1
1003,2.34434e-05,1.37114e-07,                 1
1004,2.30539e-05,1.34836e-07,                 1
1005,2.29972e-05,1.34504e-07,                 1
1006,2.29953e-05,1.34493e-07,                 1
1007,2.27753e-05,1.33206e-07,                 1
1008,2.27095e-05,1.32821e-07,                 1
1009,2.2675e-05,1.3262e-07,                 1
1010,2.26247e-05,1.32325e-07,                 1
1011,2.23694e-05,1.30832e-07,                 1
1012,2.22719e-05,1.30262e-07,                 1
1013,2.2248e-05,1.30122e-07,                 1
1014,2.21939e-05,1.29806e-07,                 1
1015,2.20736e-05,1.29102e-07,                 1
1016,2.20096e-05,1.28728e-07,                 1
1017,2.18746e-05,1.27939e-07,                 1
1018,2.17239e-05,1.27057e-07,                 1
1019,2.15683e-05,1.26147e-07,                 1
1020,2.15293e-05,1.25919e-07,                 1
1021,2.1386e-05,1.2508e-07,                 1
1022,2.13139e-05,1.24659e-07,                 1
1023,2.12749e-05,1.24431e-07,                 1
1024,2.11764e-05,1.23855e-07,                 1
1025,2.11149e-05,1.23495e-07,                 1
1026,2.09623e-05,1.22602e-07,                 1
1027,2.07735e-05,1.21498e-07,                 1
1028,2.07401e-05,1.21303e-07,                 1
1029,2.07266e-05,1.21224e-07,                 1
1030,2.06849e-05,1.2098e-07,                 1
1031,2.04159e-05,1.19407e-07,                 1
1032,2.03301e-05,1.18905e-07,                 1
1033,2.01844e-05,1.18053e-07,                 1
1034,2.01378e-05,1.1778e-07,                 1
1035,1.99531e-05,1.167e-07,                 1
1036,1.9939e-05,1.16617e-07,                 1
1037,1.98568e-05,1.16137e-07,                 1
1038,1.98508e-05,1.16102e-07,                 1
1039,1.95977e-05,1.14621e-07,                 1
1040,1.95815e-05,1.14526e-07,                 1
1041,1.95677e-05,1.14446e-07,                 1
1042,1.93846e-05,1.13375e-07,                 1
1043,1.92623e-05,1.1266e-07,                 1
1044,1.92167e-05,1.12393e-07,                 1
1045,1.91911e-05,1.12243e-07,                 1
1046,1.91409e-05,1.1195e-07,                 1
1047,1.90249e-05,1.11271e-07,                 1
1048,1.87669e-05,1.09762e-07,                 1
1049,1.87211e-05,1.09494e-07,                 1
1050,1.86815e-05,1.09263e-07,                 1
1051,1.86598e-05,1.09136e-07,                 1
1052,1.86586e-05,1.09129e-07,                 1
1053,1.84509e-05,1.07914e-07,                 1
1054,1.84304e-05,1.07794e-07,                 1
1055,1.82831e-05,1.06933e-07,                 1
1056,1.80821e-05,1.05757e-07,                 1
1057,1.80637e-05,1.0565e-07,                 1
1058,1.80402e-05,1.05512e-07,                 1
1059,1.80219e-05,1.05405e-07,                 1
1060,1.79595e-05,1.0504e-07,                 1
1061,1.78926e-05,1.04649e-07,                 1
1062,1.75985e-05,1.02929e-07,                 1
1063,1.75956e-05,1.02912e-07,                 1
1064,1.7567e-05,1.02744e-07,                 1
1065,1.74732e-05,1.02196e-07,                 1
1066,1.73391e-05,1.01411e-07,                 1
1067,1.72536e-05,1.00911e-07,                 1
1068,1.72446e-05,1.00859e-07,                 1
1069,1.71089e-05,1.00065e-07,                 1
1070,1.70521e-05,9.9733e-08,                 1
1071,1.70164e-05,9.9524e-08,                 1
1072,1.68467e-05,9.85318e-08,                 1
1073,1.67762e-05,9.81192e-08,                 1
1074,1.67034e-05,9.76931e-08,                 1
1075,1.6606e-05,9.71235e-08,                 1
1076,1.65736e-05,9.69345e-08,                 1
1077,1.65446e-05,9.67646e-08,                 1
1078,1.65295e-05,9.66761e-08,                 1
1079,1.64661e-05,9.63055e-08,                 1
1080,1.64498e-05,9.62101e-08,                 1
1081,1.6331e-05,9.55152e-08,                 1
1082,1.61708e-05,9.45782e-08,                 1
1083,1.60483e-05,9.3862e-08,                 1
1084,1.59974e-05,9.35642e-08,                 1
1085,1.5955e-05,9.33163e-08,                 1
1086,1.59178e-05,9.30987e-08,                 1
1087,1.57703e-05,9.22359e-08,                 1
1088,1.5696e-05,9.18013e-08,                 1
1089,1.56944e-05,9.1792e-08,                 1
1090,1.56639e-05,9.16134e-08,                 1
1091,1.56213e-05,9.13644e-08,                 1
1092,1.54651e-05,9.04511e-08,                 1
1093,1.53723e-05,8.9908e-08,                 1
1094,1.53719e-05,8.99057e-08,                 1
1095,1.52277e-05,8.90623e-08,                 1
1096,1.52255e-05,8.90496e-08,                 1
1097,1.51757e-05,8.87582e-08,                 1
1098,1.51108e-05,8.83788e-08,                 1
1099,1.51063e-05,8.83526e-08,                 1
1100,1.49681e-05,8.75439e-08,                 1
1101,1.49551e-05,8.7468e-08,                 1
1102,1.48178e-05,8.66652e-08,                 1
1103,1.47891e-05,8.64973e-08,                 1
1104,1.47326e-05,8.61666e-08,                 1
1105,1.46704e-05,8.58027e-08,                 1
1106,1.45877e-05,8.53192e-08,                 1
1107,1.44801e-05,8.46898e-08,                 1
1108,1.43826e-05,8.41197e-08,                 1
1109,1.4224e-05,8.31922e-08,                 1
1110,1.41037e-05,8.24885e-08,                 1
1111,1.40993e-05,8.24629e-08,                 1
1112,1.40841e-05,8.23741e-08,                 1
1113,1.40801e-05,8.23502e-08,                 1
1114,1.40123e-05,8.19537e-08,                 1
1115,1.39638e-05,8.16702e-08,                 1
1116,1.38032e-05,8.07311e-08,                 1
1117,1.36955e-05,8.01012e-08,                 1
1118,1.36615e-05,7.99023e-08,                 1
1119,1.35204e-05,7.90767e-08,                 1
1120,1.35087e-05,7.90085e-08,                 1
1121,1.34751e-05,7.8812e-08,                 1
1122,1.34301e-05,7.85488e-08,                 1
1123,1.33576e-05,7.81246e-08,                 1
1124,1.33482e-05,7.80696e-08,                 1
1125,1.32705e-05,7.76156e-08,                 1
1126,1.32101e-05,7.72621e-08,                 1
1127,1.31683e-05,7.70176e-08,                 1
1128,1.31143e-05,7.67015e-08,                 1
1129,1.30872e-05,7.65431e-08,                 1
1130,1.30509e-05,7.63313e-08,                 1
1131,1.30077e-05,7.60783e-08,                 1
1132,1.2934e-05,7.56475e-08,                 1
1133,1.293e-05,7.56236e-08,                 1
1134,1.29115e-05,7.55156e-08,                 1
1135,1.29078e-05,7.54939e-08,                 1
1136,1.2819e-05,7.49745e-08,                 1
1137,1.27829e-05,7.47634e-08,                 1
1138,1.27301e-05,7.44549e-08,                 1
1139,1.26542e-05,7.40109e-08,                 1
1140,1.25176e-05,7.32119e-08,                 1
1141,1.24406e-05,7.27613e-08,                 1
1142,1.24327e-05,7.27155e-08,                 1
1143,1.22841e-05,7.18465e-08,                 1
1144,1.22176e-05,7.14574e-08,                 1
1145,1.21572e-05,7.11041e-08,                 1
1146,1.2153e-05,7.10795e-08,                 1
1147,1.21247e-05,7.09141e-08,                 1
1148,1.20891e-05,7.07059e-08,                 1
1149,1.20847e-05,7.06797e-08,                 1
1150,1.19415e-05,6.98426e-08,                 1
1151,1.19172e-05,6.97004e-08,                 1
1152,1.18901e-05,6.95416e-08,                 1
1153,1.18364e-05,6.92275e-08,                 1
1154,1.18174e-05,6.91168e-08,                 1
1155,1.18003e-05,6.90169e-08,                 1
1156,1.17174e-05,6.85314e-08,                 1
1157,1.16683e-05,6.82445e-08,                 1
1158,1.16334e-05,6.80407e-08,                 1
1159,1.161e-05,6.79034e-08,                 1
1160,1.15001e-05,6.72611e-08,                 1
1161,1.14712e-05,6.70915e-08,                 1
1162,1.1422e-05,6.68043e-08,                 1
1163,1.14046e-05,6.67022e-08,                 1
1164,1.13837e-05,6.65799e-08,                 1
1165,1.13143e-05,6.61739e-08,                 1
1166,1.13131e-05,6.61673e-08,                 1
1167,1.12622e-05,6.58693e-08,                 1
1168,1.12189e-05,6.56161e-08,                 1
1169,1.11175e-05,6.50231e-08,                 1
1170,1.1045e-05,6.45988e-08,                 1
1171,1.09723e-05,6.41739e-08,                 1
1172,1.09364e-05,6.39637e-08,                 1
1173,1.09312e-05,6.39335e-08,                 1
1174,1.09309e-05,6.39317e-08,                 1
1175,1.09229e-05,6.38848e-08,                 1
1176,1.0906e-05,6.37858e-08,                 1
1177,1.08747e-05,6.36029e-08,                 1
1178,1.0818e-05,6.32717e-08,                 1
1179,1.0806e-05,6.32013e-08,                 1
1180,1.07756e-05,6.30236e-08,                 1
1181,1.06442e-05,6.22547e-08,                 1
1182,1.06284e-05,6.21623e-08,                 1
1183,1.05872e-05,6.19215e-08,                 1
1184,1.04771e-05,6.12775e-08,                 1
1185,1.04322e-05,6.10151e-08,                 1
1186,1.04128e-05,6.09015e-08,                 1
1187,1.02962e-05,6.02194e-08,                 1
1188,1.02218e-05,5.97841e-08,                 1
1189,1.01831e-05,5.95581e-08,                 1
1190,1.01795e-05,5.95368e-08,                 1
1191,1.01691e-05,5.94764e-08,                 1
1192,1.01574e-05,5.94079e-08,                 1
1193,1.01542e-05,5.9389e-08,                 1
1194,1.01463e-05,5.93431e-08,                 1
1195,1.00828e-05,5.89712e-08,                 1
1196,1.00418e-05,5.87315e-08,                 1
1197,9.9485e-06,5.8186e-08,                 1
1198,9.90116e-06,5.7909e-08,                 1
1199,9.89792e-06,5.78901e-08,                 1
1200,9.88725e-06,5.78277e-08,                 1
1201,9.85792e-06,5.76561e-08,                 1
1202,9.85292e-06,5.76269e-08,                 1
1203,9.84206e-06,5.75634e-08,                 1
1204,9.80636e-06,5.73546e-08,                 1
1205,9.797e-06,5.72998e-08,                 1
1206,9.78437e-06,5.7226e-08,                 1
1207,9.66375e-06,5.65205e-08,                 1
1208,9.6553e-06,5.64711e-08,                 1
1209,9.58025e-06,5.60322e-08,                 1
1210,9.53822e-06,5.57863e-08,                 1
1211,9.51568e-06,5.56545e-08,                 1
1212,9.49406e-06,5.5528e-08,                 1
1213,9.47581e-06,5.54213e-08,                 1
1214,9.37707e-06,5.48438e-08,                 1
1215,9.37149e-06,5.48112e-08,                 1
1216,9.36636e-06,5.47812e-08,                 1
1217,9.3505e-06,5.46884e-08,                 1
1218,9.27485e-06,5.42459e-08,                 1
1219,9.26521e-06,5.41896e-08,                 1
1220,9.23983e-06,5.40411e-08,                 1
1221,9.18876e-06,5.37424e-08,                 1
1222,9.16749e-06,5.36181e-08,                 1
1223,9.11284e-06,5.32984e-08,                 1
1224,9.05307e-06,5.29488e-08,                 1
1225,8.97078e-06,5.24676e-08,                 1
