# index, s_values, normalised s_values, cumulative energy 
371,0.0153583,9.08474e-05,      0.9999993857
372,0.0153389,9.07328e-05,      0.9999993929
373,0.0151257,8.94716e-05,      0.9999993999
374,0.0150744,8.91679e-05,      0.9999994069
375,0.0149728,8.85668e-05,      0.9999994138
376,0.0149053,8.8168e-05,      0.9999994206
377,0.0147895,8.74826e-05,      0.9999994273
378,0.0147422,8.72032e-05,      0.9999994339
379,0.014698,8.69416e-05,      0.9999994406
380,0.0144804,8.56543e-05,       0.999999447
381,0.0144076,8.52241e-05,      0.9999994533
382,0.0143479,8.48705e-05,      0.9999994597
383,0.0141666,8.37985e-05,      0.9999994658
384,0.014039,8.30433e-05,      0.9999994719
385,0.0140113,8.28794e-05,      0.9999994779
386,0.0139797,8.26927e-05,      0.9999994839
387,0.0138977,8.22075e-05,      0.9999994898
388,0.0138215,8.1757e-05,      0.9999994956
389,0.0136763,8.08978e-05,      0.9999995014
390,0.0136159,8.05408e-05,      0.9999995071
391,0.0135607,8.02141e-05,      0.9999995127
392,0.0134837,7.97585e-05,      0.9999995183
393,0.013358,7.90151e-05,      0.9999995237
394,0.0133016,7.86817e-05,      0.9999995292
395,0.0132776,7.85393e-05,      0.9999995346
396,0.0132287,7.82501e-05,      0.9999995399
397,0.0130759,7.73466e-05,      0.9999995452
398,0.0129563,7.6639e-05,      0.9999995503
399,0.0128963,7.62844e-05,      0.9999995554
400,0.0128149,7.58024e-05,      0.9999995604
401,0.012775,7.55669e-05,      0.9999995654
402,0.0126841,7.50288e-05,      0.9999995704
403,0.0126023,7.45449e-05,      0.9999995752
404,0.0124995,7.39368e-05,        0.99999958
405,0.0123582,7.31014e-05,      0.9999995847
406,0.0123314,7.29429e-05,      0.9999995894
407,0.0122241,7.23077e-05,       0.999999594
408,0.0121475,7.1855e-05,      0.9999995985
409,0.0120873,7.14989e-05,       0.999999603
410,0.0120101,7.10423e-05,      0.9999996074
411,0.0119603,7.07475e-05,      0.9999996118
412,0.0118985,7.03821e-05,      0.9999996161
413,0.0117857,6.9715e-05,      0.9999996204
414,0.0116331,6.88118e-05,      0.9999996245
415,0.0115708,6.84437e-05,      0.9999996286
416,0.0115489,6.83138e-05,      0.9999996327
417,0.0114325,6.76255e-05,      0.9999996367
418,0.0114115,6.75013e-05,      0.9999996407
419,0.0113432,6.70975e-05,      0.9999996447
420,0.0112527,6.65618e-05,      0.9999996485
421,0.0112182,6.63578e-05,      0.9999996524
422,0.0111021,6.56713e-05,      0.9999996562
423,0.0110627,6.54381e-05,      0.9999996599
424,0.0110358,6.52788e-05,      0.9999996637
425,0.0109421,6.47247e-05,      0.9999996673
426,0.0108806,6.43607e-05,       0.999999671
427,0.0107664,6.36851e-05,      0.9999996745
428,0.010697,6.32746e-05,       0.999999678
429,0.0106297,6.28768e-05,      0.9999996815
430,0.0105848,6.26112e-05,      0.9999996849
431,0.0105634,6.24848e-05,      0.9999996883
432,0.0104864,6.20292e-05,      0.9999996917
433,0.0103824,6.1414e-05,       0.999999695
434,0.010358,6.12697e-05,      0.9999996983
435,0.0103258,6.10789e-05,      0.9999997016
436,0.0102245,6.04802e-05,      0.9999997048
437,0.0101983,6.03252e-05,       0.999999708
438,0.0101003,5.97453e-05,      0.9999997111
439,0.0100207,5.92746e-05,      0.9999997142
440,0.0100146,5.92385e-05,      0.9999997172
441,0.00993316,5.87566e-05,      0.9999997203
442,0.00987318,5.84018e-05,      0.9999997232
443,0.00984266,5.82213e-05,      0.9999997262
444,0.00978796,5.78977e-05,      0.9999997292
445,0.00974395,5.76374e-05,      0.9999997321
446,0.00966876,5.71926e-05,      0.9999997349
447,0.00962849,5.69544e-05,      0.9999997378
448,0.0095685,5.65995e-05,      0.9999997406
449,0.00947914,5.6071e-05,      0.9999997433
450,0.00942088,5.57263e-05,      0.9999997461
451,0.0093822,5.54975e-05,      0.9999997488
452,0.00933771,5.52344e-05,      0.9999997514
453,0.00931819,5.51189e-05,      0.9999997541
454,0.00923845,5.46472e-05,      0.9999997567
455,0.00920232,5.44335e-05,      0.9999997593
456,0.00919735,5.44041e-05,      0.9999997619
457,0.00904518,5.3504e-05,      0.9999997644
